Business Partner;Naam;Service Adres ;Postcode;Woonplaats;Uitvoerdatum;KG;Aantal;Volume;Totaal volume;Gewicht per m3;Chauffeursbon;Contract;Afvalsoort;Periode;KG vergelijk;Afvalsoort vergelijk;Norm
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;28-01-2020;55;1;1100;1100;50;8818641 - 0179;55593231;Ongesorteerd papier en karton, Ind;2020-01;55;Ongesorteerd papier en karton, Ind;50
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;08-01-2020;30;1;2500;2500;12;8750697 - 0235;55593231;Bedrijfsafval;2020-01;30;Bedrijfsafval;90
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;14-01-2020;29;1;240;240;120;8750893 - 0454;55593231;Glas, bont flessen-;2020-01;29;Glas, bont flessen-;210
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;21-01-2020;55;1;1100;1100;50;8792790 - 0177;55593231;Ongesorteerd papier en karton, Ind;2020-01;55;Ongesorteerd papier en karton, Ind;50
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;24-01-2020;45;1;1100;1100;40,90909091;8808123 - 0179;55593231;Ongesorteerd papier en karton, Ind;2020-01;45;Ongesorteerd papier en karton, Ind;50
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;14-01-2020;49;1;1100;1100;44,65545455;8767439 - 0181;55593231;Ongesorteerd papier en karton, Ind;2020-01;49;Ongesorteerd papier en karton, Ind;50
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;27-01-2020;165;1;2500;2500;66;6273431 - 0099;55593231;Bedrijfsafval;2020-01;165;Bedrijfsafval;90
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;29-01-2020;530;1;2500;2500;212;8820344 - 0216;55593231;Bedrijfsafval;2020-01;530;Bedrijfsafval;90
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;10-01-2020;95;1;2500;2500;38;8756099 - 0143;55593231;Bedrijfsafval;2020-01;95;Bedrijfsafval;90
7001298562;Geul Hoge Hotelschool Campus;Bethlehemweg 2;6222 BM;MAASTRICHT;15-01-2020;45;1;2500;2500;18;8772055 - 0219;55593231;Bedrijfsafval;2020-01;45;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;22-01-2020;241;8;660;5280;45,71988636;8798504 - 0040;55586308;Bedrijfsafval;2020-01;241;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;22-01-2020;229;2;2500;5000;45,7198;8798504 - 0037;55586308;Bedrijfsafval;2020-01;229;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;31-01-2020;401;2;2500;5000;80,1724;8834015 - 0032;55586308;Bedrijfsafval;2020-01;401;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;31-01-2020;97;2;1100;2200;44,30363636;8833691 - 0100;55585858;Ongesorteerd papier en karton, Ind;2020-01;97;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;13-01-2020;86;1;2500;2500;34,4828;8761897 - 0050;55586308;Bedrijfsafval;2020-01;86;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;10-01-2020;282;9;660;5940;47,39343434;8756099 - 0039;55586308;Bedrijfsafval;2020-01;282;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;20-01-2020;184;2;2500;5000;36,747;8788194 - 0036;55586308;Bedrijfsafval;2020-01;184;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;08-01-2020;52;3;120;360;145,5555556;8678656 - 0406;55580914;Swill;2020-01;52;Swill;460
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;08-01-2020;235;2;2500;5000;46,988;8747985 - 0037;55586308;Bedrijfsafval;2020-01;235;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;08-01-2020;155;5;660;3300;46,98787879;8747985 - 0040;55586308;Bedrijfsafval;2020-01;155;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;22-01-2020;54;2;120;240;225;8777639 - 0372;55580914;Swill;2020-01;54;Swill;460
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;15-01-2020;85;2;240;480;177,0833333;8772082 - 0066;55581986;Vertrouwelijk Archief;2020-01;85;Vertrouwelijk Archief;170
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;29-01-2020;319;5;240;1200;265,8333333;8824220 - 0054;55581986;Vertrouwelijk Archief;2020-01;319;Vertrouwelijk Archief;170
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;10-01-2020;175;8;240;1920;90,99635417;8756442 - 0065;55585858;Ongesorteerd papier en karton, Ind;2020-01;175;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;31-01-2020;43;4;240;960;44,30416667;8833691 - 0071;55585858;Ongesorteerd papier en karton, Ind;2020-01;43;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;17-01-2020;207;2;2500;5000;41,3794;8777990 - 0033;55586308;Bedrijfsafval;2020-01;207;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;20-01-2020;121;5;660;3300;36,7469697;8788194 - 0038;55586308;Bedrijfsafval;2020-01;121;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;28-01-2020;62;2;1100;2200;28,35045455;8818811 - 0097;55585858;Ongesorteerd papier en karton, Ind;2020-01;62;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;06-01-2020;262;12;660;7920;33,10934343;8742690 - 0040;55586308;Bedrijfsafval;2020-01;262;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;22-01-2020;295;6;240;1440;204,8611111;8798426 - 0042;55581986;Vertrouwelijk Archief;2020-01;295;Vertrouwelijk Archief;170
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;17-01-2020;25;3;240;720;34,24722222;8782558 - 0071;55585858;Ongesorteerd papier en karton, Ind;2020-01;25;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;06-01-2020;83;1;2500;2500;33,1096;8742690 - 0038;55586308;Bedrijfsafval;2020-01;83;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;10-01-2020;118;1;2500;2500;47,3932;8756099 - 0035;55586308;Bedrijfsafval;2020-01;118;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;21-01-2020;168;2;1100;2200;76,45636364;8793510 - 0092;55585858;Ongesorteerd papier en karton, Ind;2020-01;168;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;10-01-2020;300;3;1100;3300;90,99606061;8756442 - 0094;55585858;Ongesorteerd papier en karton, Ind;2020-01;300;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;29-01-2020;12;1;240;240;50;8803154 - 0386;55580914;Glas, bont flessen-;2020-01;12;Glas, bont flessen-;210
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;31-01-2020;529;10;660;6600;80,17242424;8834015 - 0036;55586308;Bedrijfsafval;2020-01;529;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;13-01-2020;114;5;660;3300;34,48272727;8761897 - 0052;55586308;Bedrijfsafval;2020-01;114;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;21-01-2020;147;8;240;1920;76,45625;8793510 - 0063;55585858;Ongesorteerd papier en karton, Ind;2020-01;147;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;15-01-2020;80;3;120;360;222,7777778;8751970 - 0392;55580914;Swill;2020-01;80;Swill;460
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;24-01-2020;122;6;660;3960;30,69191919;8807261 - 0048;55586308;Bedrijfsafval;2020-01;122;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;14-01-2020;12;2;240;480;25,31666667;8767606 - 0067;55585858;Ongesorteerd papier en karton, Ind;2020-01;12;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;22-01-2020;18;1;240;240;73,33333333;8777639 - 0377;55580914;Glas, bont flessen-;2020-01;18;Glas, bont flessen-;210
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;24-01-2020;60;1;1100;1100;54,54545455;8808135 - 0091;55585858;Ongesorteerd papier en karton, Ind;2020-01;60;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;07-01-2020;86;4;240;960;89,80625;8747254 - 0067;55585858;Ongesorteerd papier en karton, Ind;2020-01;86;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;17-01-2020;75;2;1100;2200;34,24636364;8782558 - 0100;55585858;Ongesorteerd papier en karton, Ind;2020-01;75;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;07-01-2020;99;1;1100;1100;89,80545455;8747254 - 0096;55585858;Ongesorteerd papier en karton, Ind;2020-01;99;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;27-01-2020;108;5;660;3300;32,75848485;8813671 - 0045;55586308;Bedrijfsafval;2020-01;108;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;08-01-2020;53;1;240;240;220,8333333;8751103 - 0044;55581986;Vertrouwelijk Archief;2020-01;53;Vertrouwelijk Archief;170
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;17-01-2020;273;10;660;6600;41,37924242;8777990 - 0037;55586308;Bedrijfsafval;2020-01;273;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;14-01-2020;28;1;1100;1100;25,31636364;8767606 - 0096;55585858;Ongesorteerd papier en karton, Ind;2020-01;28;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;28-01-2020;48;7;240;1680;28,35059524;8818811 - 0068;55585858;Ongesorteerd papier en karton, Ind;2020-01;48;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;15-01-2020;263;2;2500;5000;52,6102;8771796 - 0038;55586308;Bedrijfsafval;2020-01;263;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;27-01-2020;82;1;2500;2500;32,7588;8813671 - 0043;55586308;Bedrijfsafval;2020-01;82;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;29-01-2020;383;11;660;7260;52,76639118;8824209 - 0035;55586308;Bedrijfsafval;2020-01;383;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;29-01-2020;132;1;2500;2500;52,7664;8824209 - 0033;55586308;Bedrijfsafval;2020-01;132;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;15-01-2020;382;11;660;7260;52,6100551;8771796 - 0040;55586308;Bedrijfsafval;2020-01;382;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;29-01-2020;61;3;120;360;168,8888889;8803154 - 0381;55580914;Swill;2020-01;61;Swill;460
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;08-01-2020;14;1;240;240;57,5;8678656 - 0411;55580914;Glas, bont flessen-;2020-01;14;Glas, bont flessen-;210
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;24-01-2020;153;2;2500;5000;30,692;8807261 - 0044;55586308;Bedrijfsafval;2020-01;153;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;31-01-2020;150;2;1100;2200;68,18181818;8833562 - 0274;55580314;Bedrijfsafval;2020-01;150;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;10-01-2020;76;2;660;1320;57,69242424;8783284 - 0036;55580314;Ongesorteerd papier en karton, Ind;2020-01;76;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;06-01-2020;52;1;240;240;216,6666667;8743226 - 0189;55580314;Vertrouwelijk Archief;2020-01;52;Vertrouwelijk Archief;170
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;14-01-2020;80;1;1100;1100;72,72727273;8767454 - 0242;55580314;Bedrijfsafval;2020-01;80;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;08-01-2020;61;1;240;240;252,5;8678656 - 0513;55580314;Glas, bont flessen-;2020-01;61;Glas, bont flessen-;210
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;17-01-2020;150;1;1100;1100;136,3636364;8780615 - 0279;55580314;Bedrijfsafval;2020-01;150;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;21-01-2020;45;2;1100;2200;20,45454545;8793210 - 0248;55580314;Bedrijfsafval;2020-01;45;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;07-01-2020;95;1;1100;1100;86,36363636;8747628 - 0251;55580314;Bedrijfsafval;2020-01;95;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;24-01-2020;120;2;1100;2200;54,54545455;8806629 - 0280;55580314;Bedrijfsafval;2020-01;120;Bedrijfsafval;90
7001298568;Toneelacademie;Achter de Barakken 31;6211 RZ;MAASTRICHT;07-01-2020;10;1;660;660;15,15151515;8747628 - 0178;55586128;Bedrijfsafval;2020-01;10;Bedrijfsafval;90
7001298568;Toneelacademie;Achter de Barakken 31;6211 RZ;MAASTRICHT;21-01-2020;35;1;660;660;53,03030303;8793210 - 0174;55586128;Bedrijfsafval;2020-01;35;Bedrijfsafval;90
7001298568;Toneelacademie;Achter de Barakken 31;6211 RZ;MAASTRICHT;28-01-2020;25;1;660;660;37,87878788;8818726 - 0164;55586128;Bedrijfsafval;2020-01;25;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;08-01-2020;34;5;240;1200;28,5;8678656 - 0412;55580314;PBD Bedrijven;2020-01;34;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;31-01-2020;35;2;660;1320;26,51515152;8833826 - 0015;55580314;Ongesorteerd papier en karton, Ind;2020-01;35;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;17-01-2020;30;2;660;1320;22,72727273;8782407 - 0015;55580314;Ongesorteerd papier en karton, Ind;2020-01;30;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;15-01-2020;11;1;240;240;44,16666667;8751970 - 0398;55580314;PBD Bedrijven;2020-01;11;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;28-01-2020;24;2;1100;2200;10,90909091;8818726 - 0237;55580314;Bedrijfsafval;2020-01;24;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;10-01-2020;14;1;240;240;57,69166667;8783284 - 0001;55580314;Ongesorteerd papier en karton, Ind;2020-01;14;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;29-01-2020;18;2;240;480;37,5;8803154 - 0387;55580314;PBD Bedrijven;2020-01;18;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;22-01-2020;13;2;240;480;26,25;8777639 - 0378;55580314;PBD Bedrijven;2020-01;13;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;16-01-2020;840;1;10000;10000;84;8799357 - 0006;55580314;Bedrijfsafval, grof;2020-01;840;Bedrijfsafval, grof;
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;10-01-2020;340;2;1100;2200;154,5454545;8756267 - 0282;55580314;Bedrijfsafval;2020-01;340;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;27-01-2020;66;2;660;1320;50;8813790 - 0143;55586897;Ongesorteerd papier en karton, Ind;2020-01;66;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;29-01-2020;28;5;240;1200;23;8803154 - 0375;55586897;PBD Bedrijven;2020-01;28;PBD Bedrijven;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;17-01-2020;81;2;660;1320;61,59393939;8780615 - 0261;55586897;Bedrijfsafval;2020-01;81;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;31-01-2020;73;1;1100;1100;65,93363636;8833562 - 0271;55584931;Bedrijfsafval;2020-01;73;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;07-01-2020;23;2;240;480;48,50833333;8747628 - 0241;55584931;Bedrijfsafval;2020-01;23;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;24-01-2020;20;1;240;240;83,33333333;8806629 - 0270;55584931;Bedrijfsafval;2020-01;20;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;15-01-2020;105;2;240;480;217,9166667;8751970 - 0505;55584931;Glas, bont flessen-;2020-01;105;Glas, bont flessen-;210
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;21-01-2020;99;1;1100;1100;90;8793210 - 0245;55584931;Bedrijfsafval;2020-01;99;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;27-01-2020;10;1;240;240;41,66666667;8813790 - 0154;55584931;Ongesorteerd papier en karton, Ind;2020-01;10;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;20-01-2020;15;1;240;240;62,5;8788191 - 0154;55584931;Ongesorteerd papier en karton, Ind;2020-01;15;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;07-01-2020;107;2;1100;2200;48,50727273;8747628 - 0248;55584931;Bedrijfsafval;2020-01;107;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;31-01-2020;47;3;240;720;65,93472222;8833562 - 0264;55584931;Bedrijfsafval;2020-01;47;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;10-01-2020;67;2;660;1320;50,43863636;8756267 - 0264;55586897;Bedrijfsafval;2020-01;67;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;10-01-2020;45;1;1100;1100;41,20909091;8756267 - 0279;55584931;Bedrijfsafval;2020-01;45;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;10-01-2020;30;3;240;720;41,20833333;8756267 - 0272;55584931;Bedrijfsafval;2020-01;30;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;17-01-2020;8;1;240;240;33,58333333;8780615 - 0269;55584931;Bedrijfsafval;2020-01;8;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;07-01-2020;66;1;1100;1100;59,70181818;8747628 - 0236;55586907;Bedrijfsafval;2020-01;66;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;21-01-2020;10;1;240;240;41,66666667;8793210 - 0223;55586897;Bedrijfsafval;2020-01;10;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;28-01-2020;125;1;1100;1100;114,0772727;8818726 - 0222;55586907;Bedrijfsafval;2020-01;125;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;14-01-2020;40;1;1100;1100;36,36363636;8767454 - 0227;55586907;Bedrijfsafval;2020-01;40;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;28-01-2020;110;4;240;960;114,078125;8818726 - 0223;55586907;Bedrijfsafval;2020-01;110;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;20-01-2020;45;2;240;480;93,75;8788191 - 0150;55586907;Ongesorteerd papier en karton, Ind;2020-01;45;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;24-01-2020;103;2;1100;2200;46,64181818;8806629 - 0265;55586907;Bedrijfsafval;2020-01;103;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;24-01-2020;22;2;240;480;46,64166667;8806629 - 0266;55586907;Bedrijfsafval;2020-01;22;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;07-01-2020;14;1;240;240;59,7;8747628 - 0237;55586907;Bedrijfsafval;2020-01;14;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;24-01-2020;50;2;660;1320;37,87878788;8806629 - 0262;55586897;Bedrijfsafval;2020-01;50;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;31-01-2020;11;2;240;480;22,15208333;8833562 - 0260;55586907;Bedrijfsafval;2020-01;11;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;17-01-2020;40;1;1100;1100;36,36363636;8780615 - 0264;55586907;Bedrijfsafval;2020-01;40;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;13-01-2020;33;1;660;660;50;8762310 - 0166;55586907;Ongesorteerd papier en karton, Ind;2020-01;33;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;06-01-2020;33;1;660;660;50;8742951 - 0164;55586907;Ongesorteerd papier en karton, Ind;2020-01;33;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;10-01-2020;99;1;1100;1100;90;8756267 - 0267;55586907;Bedrijfsafval;2020-01;99;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;31-01-2020;24;1;1100;1100;22,15181818;8833562 - 0259;55586907;Bedrijfsafval;2020-01;24;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;21-01-2020;32;2;240;480;66,45625;8793210 - 0234;55586907;Bedrijfsafval;2020-01;32;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;28-01-2020;24;1;660;660;36,36363636;8818726 - 0219;55586897;Bedrijfsafval;2020-01;24;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;14-01-2020;15;1;240;240;62,5;8767454 - 0217;55586897;Bedrijfsafval;2020-01;15;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;31-01-2020;23;2;240;480;47,22291667;8833562 - 0249;55586897;Bedrijfsafval;2020-01;23;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;15-01-2020;29;1;240;240;119,1666667;8751970 - 0504;55586897;Glas, bont flessen-;2020-01;29;Glas, bont flessen-;210
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;10-01-2020;48;4;240;960;50,43854167;8756267 - 0257;55586897;Bedrijfsafval;2020-01;48;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;06-01-2020;48;4;240;960;50;8742951 - 0160;55586897;Ongesorteerd papier en karton, Ind;2020-01;48;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;20-01-2020;33;1;660;660;50;8788191 - 0143;55586897;Ongesorteerd papier en karton, Ind;2020-01;33;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;15-01-2020;19;4;240;960;19,58333333;8751970 - 0386;55586897;PBD Bedrijven;2020-01;19;PBD Bedrijven;50
